node_id,lat,lon
689,-37.664794921875,144.59841918945312
690,-37.66487121582031,144.5982666015625
691,-37.66496658325195,144.5978546142578
692,-37.66511154174805,144.5973663330078
693,-37.66523361206055,144.59701538085938
694,-37.66543197631836,144.59678649902344
695,-37.66556167602539,144.59669494628906
696,-37.665672302246094,144.59666442871094
697,-37.6660270690918,144.59658813476562
699,-37.6663818359375,144.59652709960938
700,-37.6696662902832,144.59884643554688
702,-37.66962432861328,144.59852600097656
703,-37.6695671081543,144.5980987548828
704,-37.6695556640625,144.59793090820312
705,-37.669578552246094,144.59774780273438
707,-37.66987228393555,144.59735107421875
708,-37.670074462890625,144.59722900390625
709,-37.6707649230957,144.5968780517578
710,-37.67097091674805,144.5966796875
711,-37.671199798583984,144.59645080566406
712,-37.67134475708008,144.59616088867188
713,-37.671424865722656,144.595947265625
714,-37.671443939208984,144.59588623046875
715,-37.671669006347656,144.59515380859375
717,-37.67194747924805,144.59471130371094
718,-37.67222213745117,144.59445190429688
719,-37.672462463378906,144.5942840576172
721,-37.672889709472656,144.59414672851562
723,-37.66408157348633,144.5947723388672
724,-37.66370391845703,144.59474182128906
725,-37.66351318359375,144.59478759765625
726,-37.660099029541016,144.59750366210938
727,-37.66029739379883,144.5973663330078
728,-37.660552978515625,144.59732055664062
729,-37.66118240356445,144.5972137451172
730,-37.661231994628906,144.59719848632812
731,-37.66120529174805,144.59695434570312
732,-37.66130065917969,144.59786987304688
733,-37.66130447387695,144.59808349609375
735,-37.6611328125,144.59848022460938
736,-37.66109848022461,144.59854125976562
737,-37.656463623046875,144.598388671875
738,-37.656532287597656,144.598388671875
739,-37.65720748901367,144.5982666015625
742,-37.65754699707031,144.59835815429688
743,-37.657596588134766,144.59877014160156
744,-37.65760803222656,144.59889221191406
745,-37.65763092041016,144.59906005859375
746,-37.656551361083984,144.59910583496094
747,-37.65645217895508,144.59912109375
749,-37.6551513671875,144.59800720214844
750,-37.65629196166992,144.5978546142578
751,-37.656394958496094,144.59783935546875
752,-37.65468978881836,144.59422302246094
753,-37.6546745300293,144.59410095214844
754,-37.65456008911133,144.5930633544922
755,-37.65445327758789,144.59214782714844
756,-37.65443801879883,144.59202575683594
757,-37.65398406982422,144.59210205078125
758,-37.65496826171875,144.59193420410156
759,-37.65570831298828,144.591796875
760,-37.656394958496094,144.5916748046875
761,-37.65644454956055,144.5916748046875
762,-37.6552848815918,144.58822631835938
767,-37.66795349121094,144.5888671875
768,-37.66790390014648,144.5886688232422
769,-37.66777038574219,144.58741760253906
770,-37.6675910949707,144.5861053466797
771,-37.66757583618164,144.5860137939453
773,-37.66749954223633,144.58566284179688
775,-37.66721725463867,144.58551025390625
776,-37.66649627685547,144.5856475830078
777,-37.66633224487305,144.585693359375
780,-37.665992736816406,144.5861358642578
781,-37.665679931640625,144.5870819091797
783,-37.66548156738281,144.5873260498047
785,-37.6651611328125,144.58737182617188
787,-37.66410827636719,144.58738708496094
789,-37.66388702392578,144.58714294433594
790,-37.66340637207031,144.58624267578125
792,-37.66320037841797,144.5860595703125
793,-37.66298294067383,144.58596801757812
794,-37.661903381347656,144.5856475830078
795,-37.661739349365234,144.58566284179688
796,-37.66141891479492,144.58578491210938
799,-37.66803741455078,144.5895538330078
800,-37.66801452636719,144.5897674560547
801,-37.66805648803711,144.59024047851562
802,-37.66808319091797,144.59051513671875
803,-37.66826248168945,144.59178161621094
804,-37.66840362548828,144.5930633544922
805,-37.66852188110352,144.593994140625
806,-37.6685905456543,144.59454345703125
807,-37.66843795776367,144.59402465820312
808,-37.66814422607422,144.59408569335938
809,-37.66830825805664,144.5930633544922
810,-37.66812896728515,144.5930633544922
811,-37.66792678833008,144.59291076660156
812,-37.667335510253906,144.59228515625
813,-37.66727066040039,144.59210205078125
814,-37.66728973388672,144.59190368652344
815,-37.667449951171875,144.5916748046875
816,-37.667701721191406,144.59327697753906
817,-37.66801071166992,144.5905303955078
818,-37.66675567626953,144.59078979492188
819,-37.66655349731445,144.5909423828125
820,-37.666473388671875,144.5911102294922
821,-37.66645050048828,144.5911865234375
822,-37.66656875610352,144.5913543701172
823,-37.66669845581055,144.5914764404297
824,-37.67923355102539,144.5888671875
825,-37.678653717041016,144.58984375
826,-37.67857360839844,144.58998107910156
827,-37.67818832397461,144.59063720703125
828,-37.67769241333008,144.59149169921875
829,-37.67674255371094,144.59312438964844
830,-37.67636489868164,144.59376525878906
831,-37.676300048828125,144.59384155273438
832,-37.67621612548828,144.59388732910156
833,-37.67586898803711,144.59393310546875
834,-37.68222427368164,144.57809448242188
836,-37.68212127685547,144.57940673828125
837,-37.68205642700195,144.58023071289062
839,-37.682010650634766,144.58082580566406
840,-37.681983947753906,144.5811767578125
841,-37.68190002441406,144.58226013183594
843,-37.681880950927734,144.58248901367188
847,-37.67528533935547,144.58851623535156
849,-37.67625427246094,144.59034729003906
850,-37.6762580871582,144.59011840820312
851,-37.676063537597656,144.58848571777344
852,-37.67525100708008,144.57810974121094
853,-37.675262451171875,144.5782470703125
855,-37.67527389526367,144.5788116455078
856,-37.67532730102539,144.5792236328125
857,-37.67535781860352,144.57936096191406
858,-37.675506591796875,144.58013916015625
859,-37.6755485534668,144.58062744140625
860,-37.67627716064453,144.5804901123047
861,-37.67621994018555,144.58050537109375
862,-37.67563247680664,144.5806121826172
863,-37.67527389526367,144.58067321777344
864,-37.6750602722168,144.58067321777344
865,-37.67494583129883,144.58070373535156
866,-37.67486953735352,144.58071899414062
867,-37.674686431884766,144.5807647705078
870,-37.68122100830078,144.5724639892578
871,-37.681182861328125,144.5731201171875
872,-37.681148529052734,144.5734405517578
873,-37.68106460571289,144.57444763183594
874,-37.68099594116211,144.5754852294922
875,-37.680908203125,144.57662963867188
876,-37.68083953857422,144.57754516601562
877,-37.68083572387695,144.57762145996094
